 LegendreIndex,FromIndex,ToIndex,Value
6,25,24,-3.0211987E-04
6,25,25, 6.7990389E-04
7,2,1,-1.0162172E-08
7,2,2, 2.3569910E-09
7,3,2,-6.9628049E-09
7,3,3,-5.2743845E-10
7,4,3,-6.8349606E-09
7,4,4,-5.9245326E-10
7,5,4,-7.3081471E-09
7,5,5,-5.0713472E-10
7,6,5,-6.9630942E-09
7,6,6,-5.1162514E-10
7,7,6,-6.8300537E-09
7,7,7,-5.0405536E-10
7,8,7,-1.7555826E-09
7,8,8,-4.6302492E-11
7,9,8,-7.7014462E-10
7,9,9,-3.4093402E-10
7,10,9,-1.7782670E-09
7,10,10, 7.7901330E-10
7,11,10,-2.4499813E-09
7,11,11, 2.3932702E-09
7,12,11,-2.2043911E-09
7,12,12, 2.0014396E-09
7,13,12,-5.6244154E-08
7,13,13, 5.2546222E-08
7,14,13,-5.3881946E-08
7,14,14, 5.1119902E-08
7,15,14,-3.8201465E-09
7,15,15,-2.5795487E-09
7,16,4, 1.5318918E-13
7,16,5, 6.8938893E-13
7,16,6, 3.1542550E-12
7,16,7, 1.4533085E-11
7,16,8, 6.7228719E-11
7,16,9, 3.1103759E-10
7,16,10, 1.4387946E-09
7,16,11, 6.6369614E-09
7,16,12, 5.9012788E-09
7,16,15,-1.2239116E-09
7,16,16, 5.9951850E-10
7,17,12, 2.0435983E-08
7,17,13, 1.1355779E-07
7,17,14, 4.8095316E-07
7,17,15, 1.8701109E-06
7,17,16, 6.0248338E-06
7,17,17, 2.2167433E-06
7,18,8, 6.6188104E-14
7,18,9, 3.0547208E-13
7,18,10, 1.4130793E-12
7,18,11, 6.5573477E-12
7,18,12, 3.6129646E-11
7,18,13, 1.8821777E-10
7,18,14, 9.0016838E-10
7,18,15, 4.6083923E-09
7,18,16, 2.4920021E-08
7,18,17, 1.3899874E-05
7,18,18, 1.5716890E-05
7,19,9, 5.3796273E-14
7,19,10, 2.4829492E-13
7,19,11, 1.1482384E-12
7,19,12, 4.6721706E-12
7,19,13, 1.1417342E-11
7,19,14, 2.7416551E-11
7,19,15, 7.3006004E-11
7,19,16, 2.8097583E-10
7,19,17, 1.5322707E-07
7,19,18, 1.4102583E-05
7,19,19, 3.3725827E-05
7,20,5, 4.9997922E-14
7,20,6, 3.8103369E-13
7,20,7, 1.5174569E-12
7,20,8, 5.8554989E-12
7,20,9, 2.4735065E-11
7,20,10, 1.0946072E-10
7,20,11, 4.9507548E-10
7,20,12, 2.0684652E-09
7,20,13, 8.6314183E-09
7,20,14, 3.4998598E-08
7,20,15, 1.1711567E-07
7,20,16, 3.3843696E-07
7,20,17, 9.0032197E-07
7,20,18, 2.9613300E-07
7,20,19, 1.2663371E-05
7,20,20, 5.3254635E-05
7,21,5, 1.8078836E-13
7,21,6, 9.6611106E-13
7,21,7, 4.8607380E-12
7,21,8, 2.0197466E-11
7,21,9, 8.7968763E-11
7,21,10, 3.9318061E-10
7,21,11, 1.6846314E-09
7,21,12, 6.1007761E-09
7,21,13, 2.1714680E-08
7,21,14, 7.8533393E-08
7,21,15, 2.7889550E-07
7,21,16, 1.0317401E-06
7,21,17, 3.8855813E-06
7,21,18, 1.3344651E-05
7,21,19, 2.2987254E-05
7,21,20, 2.3723381E-05
7,21,21, 4.7631512E-05
7,22,3, 7.8520759E-14
7,22,4, 3.4509803E-13
7,22,5, 1.3148072E-12
7,22,6, 4.4465833E-12
7,22,7, 1.4676779E-11
7,22,8, 4.3523552E-11
7,22,9, 1.3775352E-10
7,22,10, 4.3662088E-10
7,22,11, 1.3829737E-09
7,22,12, 4.3739151E-09
7,22,13, 1.3851115E-08
7,22,14, 4.3868866E-08
7,22,15, 1.3890593E-07
7,22,16, 4.5319198E-07
7,22,17, 1.8746629E-06
7,22,18, 6.2668225E-06
7,22,19, 2.2258259E-05
7,22,20, 5.0122138E-05
7,22,21, 3.1168763E-05
7,22,22, 4.5915860E-05
7,23,3, 6.1962999E-14
7,23,4, 2.8760892E-13
7,23,5, 1.3327274E-12
7,23,6, 5.2823326E-12
7,23,7, 1.7536407E-11
7,23,8, 5.5622274E-11
7,23,9, 1.7120212E-10
7,23,10, 5.4287434E-10
7,23,11, 1.7188558E-09
7,23,12, 5.4358227E-09
7,23,13, 1.7182929E-08
7,23,14, 5.4499395E-08
7,23,15, 1.7268799E-07
7,23,16, 5.6503894E-07
7,23,17, 2.3414102E-06
7,23,18, 7.6589096E-06
7,23,19, 2.1057160E-05
7,23,20, 3.7847348E-05
7,23,21, 3.1197531E-05
7,23,22, 8.1590229E-06
7,23,23, 6.3113481E-05
7,24,3, 5.1486817E-14
7,24,4, 2.3898240E-13
7,24,5, 1.1092559E-12
7,24,6, 5.0561676E-12
7,24,7, 1.7658185E-11
7,24,8, 5.7889205E-11
7,24,9, 1.7742985E-10
7,24,10, 5.6051377E-10
7,24,11, 1.7711162E-09
7,24,12, 5.6001904E-09
7,24,13, 1.7722705E-08
7,24,14, 5.6214700E-08
7,24,15, 1.7796881E-07
7,24,16, 6.0084257E-07
7,24,17, 2.5117349E-06
7,24,18, 8.2001270E-06
7,24,19, 2.1846261E-05
7,24,20, 3.6426955E-05
7,24,21, 2.5969517E-05
7,24,22, 1.1071520E-05
7,24,23, 4.4148492E-05
7,24,24, 9.3569745E-05
7,25,4, 1.6998736E-11
7,25,5, 3.7735119E-11
7,25,6, 1.1220604E-10
7,25,7, 2.6596983E-10
7,25,8, 7.5168050E-10
7,25,9, 1.9640446E-09
7,25,10, 5.4967395E-09
7,25,11, 1.5894120E-08
7,25,12, 4.7128684E-08
7,25,13, 1.4362809E-07
7,25,14, 5.0864952E-07
7,25,15, 1.6123926E-06
7,25,16, 5.5391961E-06
7,25,17, 2.0619913E-05
7,25,18, 7.6515586E-05
7,25,19, 2.2045259E-04
7,25,20, 6.4889535E-04
7,25,21, 1.1106481E-03
7,25,22, 1.3794814E-03
7,25,23, 5.2930639E-04
7,25,24,-9.8869993E-05
7,25,25, 2.4384179E-04
8,2,1, 7.9582182E-08
8,2,2, 5.6316652E-09
8,3,2, 7.8434503E-08
8,3,3, 2.3696218E-09
8,4,3, 7.8879786E-08
8,4,4, 2.1576911E-09
8,5,4, 8.2630878E-08
8,5,5, 2.6112327E-09
8,6,5, 7.8464862E-08
8,6,6, 2.3185215E-09
8,7,6, 7.8888172E-08
8,7,7, 2.0347266E-09
8,8,7, 2.0957252E-08
8,8,8, 2.6094442E-10
8,9,8, 1.8488816E-08
8,9,9,-6.6169260E-11
8,10,9, 2.1700153E-08
8,10,10,-8.3060448E-10
8,11,10, 2.5648413E-08
8,11,11,-2.1867845E-09
8,12,11, 2.5699527E-08
8,12,12, 1.2694317E-09
8,13,12, 7.9843983E-08
8,13,13,-4.8067719E-08
8,14,13, 3.4802300E-08
8,14,14,-4.4110410E-09
8,15,14, 3.1646389E-08
8,15,15,-4.5638470E-09
8,16,4, 1.5318918E-13
8,16,5, 6.8938893E-13
8,16,6, 3.1542550E-12
8,16,7, 1.4533085E-11
8,16,8, 6.7228719E-11
8,16,9, 3.1103759E-10
8,16,10, 1.4387946E-09
8,16,11, 6.6369614E-09
8,16,12, 5.9012788E-09
8,16,15, 1.5679017E-08
8,16,16,-1.6609148E-09
8,17,12, 2.0435983E-08
8,17,13, 1.1355779E-07
8,17,14, 4.8095316E-07
8,17,15, 1.8701109E-06
8,17,16, 6.0445915E-06
8,17,17, 2.2169230E-06
8,18,8, 6.6188104E-14
8,18,9, 3.0547208E-13
8,18,10, 1.4130793E-12
8,18,11, 6.5573477E-12
8,18,12, 3.6129646E-11
8,18,13, 1.8821777E-10
8,18,14, 9.0016838E-10
8,18,15, 4.6083923E-09
8,18,16, 2.4920021E-08
8,18,17, 1.3926102E-05
8,18,18, 1.5717160E-05
8,19,9, 5.3796273E-14
8,19,10, 2.4829492E-13
8,19,11, 1.1482384E-12
8,19,12, 4.6721706E-12
8,19,13, 1.1417342E-11
8,19,14, 2.7416551E-11
8,19,15, 7.3006004E-11
8,19,16, 2.8097583E-10
8,19,17, 1.5322707E-07
8,19,18, 1.4080373E-05
8,19,19, 3.3753558E-05
8,20,5, 4.9997922E-14
8,20,6, 3.8103369E-13
8,20,7, 1.5174569E-12
8,20,8, 5.8554989E-12
8,20,9, 2.4735065E-11
8,20,10, 1.0946072E-10
8,20,11, 4.9507548E-10
8,20,12, 2.0684652E-09
8,20,13, 8.6314183E-09
8,20,14, 3.4998598E-08
8,20,15, 1.1711567E-07
8,20,16, 3.3843696E-07
8,20,17, 9.0032197E-07
8,20,18, 2.9613300E-07
8,20,19, 1.2541915E-05
8,20,20, 5.3866508E-05
8,21,5, 1.8078836E-13
8,21,6, 9.6611106E-13
8,21,7, 4.8607380E-12
8,21,8, 2.0197466E-11
8,21,9, 8.7968763E-11
8,21,10, 3.9318061E-10
8,21,11, 1.6846314E-09
8,21,12, 6.1007761E-09
8,21,13, 2.1714680E-08
8,21,14, 7.8533393E-08
8,21,15, 2.7889550E-07
8,21,16, 1.0317401E-06
8,21,17, 3.8855813E-06
8,21,18, 1.3344651E-05
8,21,19, 2.2987254E-05
8,21,20, 1.2585873E-05
8,21,21, 6.0754899E-05
8,22,3, 7.8520759E-14
8,22,4, 3.4509803E-13
8,22,5, 1.3148072E-12
8,22,6, 4.4465833E-12
8,22,7, 1.4676779E-11
8,22,8, 4.3523552E-11
8,22,9, 1.3775352E-10
8,22,10, 4.3662088E-10
8,22,11, 1.3829737E-09
8,22,12, 4.3739151E-09
8,22,13, 1.3851115E-08
8,22,14, 4.3868866E-08
8,22,15, 1.3890593E-07
8,22,16, 4.5319198E-07
8,22,17, 1.8746629E-06
8,22,18, 6.2668225E-06
8,22,19, 2.2258259E-05
8,22,20, 5.0122138E-05
8,22,21, 3.1739158E-05
8,22,22, 3.5625092E-05
8,23,3, 6.1962999E-14
8,23,4, 2.8760892E-13
8,23,5, 1.3327274E-12
8,23,6, 5.2823326E-12
8,23,7, 1.7536407E-11
8,23,8, 5.5622274E-11
8,23,9, 1.7120212E-10
8,23,10, 5.4287434E-10
8,23,11, 1.7188558E-09
8,23,12, 5.4358227E-09
8,23,13, 1.7182929E-08
8,23,14, 5.4499395E-08
8,23,15, 1.7268799E-07
8,23,16, 5.6503894E-07
8,23,17, 2.3414102E-06
8,23,18, 7.6589096E-06
8,23,19, 2.1057160E-05
8,23,20, 3.7847348E-05
8,23,21, 3.1197531E-05
8,23,22, 1.2212383E-05
8,23,23, 4.2898917E-05
8,24,3, 5.1486817E-14
8,24,4, 2.3898240E-13
8,24,5, 1.1092559E-12
8,24,6, 5.0561676E-12
8,24,7, 1.7658185E-11
8,24,8, 5.7889205E-11
8,24,9, 1.7742985E-10
8,24,10, 5.6051377E-10
8,24,11, 1.7711162E-09
8,24,12, 5.6001904E-09
8,24,13, 1.7722705E-08
8,24,14, 5.6214700E-08
8,24,15, 1.7796881E-07
8,24,16, 6.0084257E-07
8,24,17, 2.5117349E-06
8,24,18, 8.2001270E-06
8,24,19, 2.1846261E-05
8,24,20, 3.6426955E-05
8,24,21, 2.5969517E-05
8,24,22, 1.1071520E-05
8,24,23, 1.7636013E-05
8,24,24, 3.5658164E-05
8,25,4, 1.6998736E-11
8,25,5, 3.7735119E-11
8,25,6, 1.1220604E-10
8,25,7, 2.6596983E-10
8,25,8, 7.5168050E-10
8,25,9, 1.9640446E-09
8,25,10, 5.4967395E-09
8,25,11, 1.5894120E-08
8,25,12, 4.7128684E-08
8,25,13, 1.4362809E-07
8,25,14, 5.0864952E-07
8,25,15, 1.6123926E-06
8,25,16, 5.5391961E-06
8,25,17, 2.0619913E-05
8,25,18, 7.6515586E-05
8,25,19, 2.2045259E-04
8,25,20, 6.4889535E-04
8,25,21, 1.1106481E-03
8,25,22, 1.3794814E-03
8,25,23, 5.2930639E-04
8,25,24,-1.7558526E-05
8,25,25, 1.0809378E-04
9,2,1,-6.6384623E-07
9,2,2, 1.8462673E-08
9,3,2,-6.2990854E-07
9,3,3, 1.8205840E-08
9,4,3,-6.3318809E-07
9,4,4, 1.7056861E-08
9,5,4,-6.6378258E-07
9,5,5, 1.7955498E-08
9,6,5,-6.3017150E-07
9,6,6, 1.8224040E-08
9,7,6,-6.3324671E-07
9,7,7, 1.7025530E-08
9,8,7,-1.7155983E-07
9,8,8, 4.7124344E-09
9,9,8,-1.5408370E-07
9,9,9, 3.3794512E-09
9,10,9,-1.7823331E-07
9,10,10, 3.6653459E-09
9,11,10,-2.1144635E-07
9,11,11, 5.2659654E-09
9,12,11,-2.1106958E-07
9,12,12, 4.4292184E-09
9,13,12,-2.8359617E-07
9,13,13, 4.5947247E-08
9,14,13,-2.5163092E-07
9,14,14, 1.0519787E-08
9,15,14,-2.5571317E-07
9,15,15,-4.6480587E-09
9,16,4, 1.5318918E-13
9,16,5, 6.8938893E-13
9,16,6, 3.1542550E-12
9,16,7, 1.4533085E-11
9,16,8, 6.7228719E-11
9,16,9, 3.1103759E-10
9,16,10, 1.4387946E-09
9,16,11, 6.6369614E-09
9,16,12, 5.9012788E-09
9,16,15,-1.2903681E-07
9,16,16, 5.7446543E-11
9,17,12, 2.0435983E-08
9,17,13, 1.1355779E-07
9,17,14, 4.8095316E-07
9,17,15, 1.8701109E-06
9,17,16, 5.8777871E-06
9,17,17, 2.2183195E-06
9,18,8, 6.6188104E-14
9,18,9, 3.0547208E-13
9,18,10, 1.4130793E-12
9,18,11, 6.5573477E-12
9,18,12, 3.6129646E-11
9,18,13, 1.8821777E-10
9,18,14, 9.0016838E-10
9,18,15, 4.6083923E-09
9,18,16, 2.4920021E-08
9,18,17, 1.3717624E-05
9,18,18, 1.5720326E-05
9,19,9, 5.3796273E-14
9,19,10, 2.4829492E-13
9,19,11, 1.1482384E-12
9,19,12, 4.6721706E-12
9,19,13, 1.1417342E-11
9,19,14, 2.7416551E-11
9,19,15, 7.3006004E-11
9,19,16, 2.8097583E-10
9,19,17, 1.5322707E-07
9,19,18, 1.4047898E-05
9,19,19, 3.3579288E-05
9,20,5, 4.9997922E-14
9,20,6, 3.8103369E-13
9,20,7, 1.5174569E-12
9,20,8, 5.8554989E-12
9,20,9, 2.4735065E-11
9,20,10, 1.0946072E-10
9,20,11, 4.9507548E-10
9,20,12, 2.0684652E-09
9,20,13, 8.6314183E-09
9,20,14, 3.4998598E-08
9,20,15, 1.1711567E-07
9,20,16, 3.3843696E-07
9,20,17, 9.0032197E-07
9,20,18, 2.9613300E-07
9,20,19, 1.2737942E-05
9,20,20, 5.3682033E-05
9,21,5, 1.8078836E-13
9,21,6, 9.6611106E-13
9,21,7, 4.8607380E-12
9,21,8, 2.0197466E-11
9,21,9, 8.7968763E-11
9,21,10, 3.9318061E-10
9,21,11, 1.6846314E-09
9,21,12, 6.1007761E-09
9,21,13, 2.1714680E-08
9,21,14, 7.8533393E-08
9,21,15, 2.7889550E-07
9,21,16, 1.0317401E-06
9,21,17, 3.8855813E-06
9,21,18, 1.3344651E-05
9,21,19, 2.2987254E-05
9,21,20, 2.2386807E-05
9,21,21, 5.1234136E-05
9,22,3, 7.8520759E-14
9,22,4, 3.4509803E-13
9,22,5, 1.3148072E-12
9,22,6, 4.4465833E-12
9,22,7, 1.4676779E-11
9,22,8, 4.3523552E-11
9,22,9, 1.3775352E-10
9,22,10, 4.3662088E-10
9,22,11, 1.3829737E-09
9,22,12, 4.3739151E-09
9,22,13, 1.3851115E-08
9,22,14, 4.3868866E-08
9,22,15, 1.3890593E-07
9,22,16, 4.5319198E-07
9,22,17, 1.8746629E-06
9,22,18, 6.2668225E-06
9,22,19, 2.2258259E-05
9,22,20, 5.0122138E-05
9,22,21, 3.1583867E-05
9,22,22, 3.4455708E-05
9,23,3, 6.1962999E-14
9,23,4, 2.8760892E-13
9,23,5, 1.3327274E-12
9,23,6, 5.2823326E-12
9,23,7, 1.7536407E-11
9,23,8, 5.5622274E-11
9,23,9, 1.7120212E-10
9,23,10, 5.4287434E-10
9,23,11, 1.7188558E-09
9,23,12, 5.4358227E-09
9,23,13, 1.7182929E-08
9,23,14, 5.4499395E-08
9,23,15, 1.7268799E-07
9,23,16, 5.6503894E-07
9,23,17, 2.3414102E-06
9,23,18, 7.6589096E-06
9,23,19, 2.1057160E-05
9,23,20, 3.7847348E-05
9,23,21, 3.1197531E-05
9,23,22, 2.2293048E-05
9,23,23, 2.6686376E-05
9,24,3, 5.1486817E-14
9,24,4, 2.3898240E-13
9,24,5, 1.1092559E-12
9,24,6, 5.0561676E-12
9,24,7, 1.7658185E-11
9,24,8, 5.7889205E-11
9,24,9, 1.7742985E-10
9,24,10, 5.6051377E-10
9,24,11, 1.7711162E-09
9,24,12, 5.6001904E-09
9,24,13, 1.7722705E-08
9,24,14, 5.6214700E-08
9,24,15, 1.7796881E-07
9,24,16, 6.0084257E-07
9,24,17, 2.5117349E-06
9,24,18, 8.2001270E-06
9,24,19, 2.1846261E-05
9,24,20, 3.6426955E-05
9,24,21, 2.5969517E-05
9,24,22, 1.1071520E-05
9,24,23,-6.5711360E-06
9,24,24, 4.7237562E-05
9,25,4, 1.6998736E-11
9,25,5, 3.7735119E-11
9,25,6, 1.1220604E-10
9,25,7, 2.6596983E-10
9,25,8, 7.5168050E-10
9,25,9, 1.9640446E-09
9,25,10, 5.4967395E-09
9,25,11, 1.5894120E-08
9,25,12, 4.7128684E-08
9,25,13, 1.4362809E-07
9,25,14, 5.0864952E-07
9,25,15, 1.6123926E-06
9,25,16, 5.5391961E-06
9,25,17, 2.0619913E-05
9,25,18, 7.6515586E-05
9,25,19, 2.2045259E-04
9,25,20, 6.4889535E-04
9,25,21, 1.1106481E-03
9,25,22, 1.3794814E-03
9,25,23, 5.2930639E-04
9,25,24,-1.8849405E-05
9,25,25, 8.5014206E-05
